county,Hazard,fiscalYear,totalSubapplicationAmount,COUNTYNAME
05115,none,2021,0.0,Pope County
05115,none,2022,0.0,Pope County
05115,none,2023,0.0,Pope County
05117,none,2020,0.0,Prairie County
05117,Unidentified disaster,2021,4492432.0,Prairie County
05117,none,2022,0.0,Prairie County
05117,Unidentified disaster,2023,35000.0,Prairie County
05119,Unidentified disaster,2020,5430500.0,Pulaski County
05119,Unidentified disaster,2021,23245303.189999998,Pulaski County
05119,Unidentified disaster,2022,1552317.6099999999,Pulaski County
05119,Unidentified disaster,2023,48416103.74,Pulaski County
05121,none,2020,0.0,Randolph County
05121,none,2021,0.0,Randolph County
05121,none,2022,0.0,Randolph County
05121,none,2023,0.0,Randolph County
05123,none,2020,0.0,St. Francis County
05123,none,2021,0.0,St. Francis County
05123,none,2022,0.0,St. Francis County
05123,none,2023,0.0,St. Francis County
05125,Unidentified disaster,2020,35000.0,Saline County
05125,Unidentified disaster,2021,5355343.43,Saline County
05125,none,2022,0.0,Saline County
05125,Unidentified disaster,2023,1333758.83,Saline County
05127,none,2020,0.0,Scott County
05127,none,2021,0.0,Scott County
05127,none,2022,0.0,Scott County
05127,none,2023,0.0,Scott County
05129,none,2020,0.0,Searcy County
05129,none,2021,0.0,Searcy County
05129,none,2022,0.0,Searcy County
05129,none,2023,0.0,Searcy County
05131,Unidentified disaster,2020,1603650.0,Sebastian County
05131,none,2021,0.0,Sebastian County
05131,Unidentified disaster,2022,1407460.0,Sebastian County
05131,none,2023,0.0,Sebastian County
05133,none,2020,0.0,Sevier County
05133,none,2021,0.0,Sevier County
05133,none,2022,0.0,Sevier County
05133,Unidentified disaster,2023,48700.0,Sevier County
05135,Unidentified disaster,2020,1652180.5,Sharp County
05135,none,2021,0.0,Sharp County
05135,none,2022,0.0,Sharp County
05135,none,2023,0.0,Sharp County
05137,Unidentified disaster,2020,643762.0,Stone County
05137,Unidentified disaster,2021,643762.0,Stone County
05137,none,2022,0.0,Stone County
05137,Unidentified disaster,2023,40000.0,Stone County
05139,none,2020,0.0,Union County
05139,none,2021,0.0,Union County
05139,none,2022,0.0,Union County
05139,none,2023,0.0,Union County
05141,none,2020,0.0,Van Buren County
05141,none,2021,0.0,Van Buren County
05141,none,2022,0.0,Van Buren County
05141,Unidentified disaster,2023,40000.0,Van Buren County
05143,none,2020,0.0,Washington County
05143,none,2021,0.0,Washington County
05143,none,2022,0.0,Washington County
05143,none,2023,0.0,Washington County
05145,none,2020,0.0,White County
05145,none,2021,0.0,White County
05145,Unidentified disaster,2022,2661068.0,White County
05145,Unidentified disaster,2023,2661068.0,White County
05147,Unidentified disaster,2020,40000.0,Woodruff County
05147,none,2021,0.0,Woodruff County
05147,none,2022,0.0,Woodruff County
05147,none,2023,0.0,Woodruff County
05149,Unidentified disaster,2020,2316780.47,Yell County
05149,Unidentified disaster,2021,5112565.29,Yell County
05149,Unidentified disaster,2022,2877592.75,Yell County
05149,none,2023,0.0,Yell County
06001,Unidentified disaster,2020,26721781.73,Alameda County
06001,Unidentified disaster,2021,781346.6,Alameda County
06001,none,2022,0.0,Alameda County
06001,Unidentified disaster,2023,55551100.0,Alameda County
06003,none,2020,0.0,Alpine County
06003,none,2021,0.0,Alpine County
06003,none,2022,0.0,Alpine County
06003,none,2023,0.0,Alpine County
06005,none,2020,0.0,Amador County
06005,none,2021,0.0,Amador County
06005,none,2022,0.0,Amador County
06005,none,2023,0.0,Amador County
06007,Unidentified disaster,2020,315000.0,Butte County
06007,none,2021,0.0,Butte County
06007,none,2022,0.0,Butte County
06007,Unidentified disaster,2023,60646557.0,Butte County
06009,none,2020,0.0,Calaveras County
06009,none,2021,0.0,Calaveras County
06009,none,2022,0.0,Calaveras County
06009,none,2023,0.0,Calaveras County
06011,Unidentified disaster,2020,25724500.0,Colusa County
06011,Unidentified disaster,2021,24837750.16,Colusa County
06011,none,2022,0.0,Colusa County
06011,none,2023,0.0,Colusa County
06013,Unidentified disaster,2020,3276578.68,Contra Costa County
06013,none,2021,0.0,Contra Costa County
06013,none,2022,0.0,Contra Costa County
06013,none,2023,0.0,Contra Costa County
06015,Unidentified disaster,2020,321947.5,Del Norte County
06015,none,2021,0.0,Del Norte County
06015,none,2022,0.0,Del Norte County
06015,none,2023,0.0,Del Norte County
06017,Unidentified disaster,2020,9523561.6,El Dorado County
06017,none,2021,0.0,El Dorado County
06017,Unidentified disaster,2022,348661.0,El Dorado County
06017,Unidentified disaster,2023,19331027.4,El Dorado County
06019,none,2020,0.0,Fresno County
06019,none,2021,0.0,Fresno County
06019,none,2022,0.0,Fresno County
06019,none,2023,0.0,Fresno County
06021,none,2020,0.0,Glenn County
06021,none,2021,0.0,Glenn County
06021,none,2022,0.0,Glenn County
06021,none,2023,0.0,Glenn County
06023,Unidentified disaster,2020,5968113.6,Humboldt County
06023,Unidentified disaster,2021,419506.84,Humboldt County
06023,Unidentified disaster,2022,5884968.0,Humboldt County
06023,none,2023,0.0,Humboldt County
06025,none,2020,0.0,Imperial County
06025,Unidentified disaster,2021,1465623.97,Imperial County
06025,none,2022,0.0,Imperial County
06025,none,2023,0.0,Imperial County
06027,none,2020,0.0,Inyo County
06027,none,2021,0.0,Inyo County
06027,none,2022,0.0,Inyo County
06027,none,2023,0.0,Inyo County
06029,none,2020,0.0,Kern County
06029,Unidentified disaster,2021,56042797.0,Kern County
06029,Unidentified disaster,2022,50693406.75,Kern County
06029,Unidentified disaster,2023,539511.5,Kern County
06031,none,2020,0.0,Kings County
06031,none,2021,0.0,Kings County
06031,none,2022,0.0,Kings County
06031,none,2023,0.0,Kings County
06033,none,2020,0.0,Lake County
06033,Unidentified disaster,2021,491732.0,Lake County
06033,none,2022,0.0,Lake County
06033,none,2023,0.0,Lake County
06035,none,2020,0.0,Lassen County
06035,none,2021,0.0,Lassen County
06035,none,2022,0.0,Lassen County
06035,none,2023,0.0,Lassen County
06037,Unidentified disaster,2020,314950410.41999996,Los Angeles County
06037,none,2021,0.0,Los Angeles County
06037,Unidentified disaster,2022,3013230.36,Los Angeles County
06037,Unidentified disaster,2023,336523075.0,Los Angeles County
06039,none,2020,0.0,Madera County
06039,none,2021,0.0,Madera County
06039,Unidentified disaster,2022,105296.0,Madera County
06039,none,2023,0.0,Madera County
06041,Unidentified disaster,2020,20994198.8,Marin County
06041,Unidentified disaster,2021,33903146.54,Marin County
06041,none,2022,0.0,Marin County
06041,Unidentified disaster,2023,23236214.0,Marin County
06043,none,2020,0.0,Mariposa County
06043,none,2021,0.0,Mariposa County
06043,none,2022,0.0,Mariposa County
06043,none,2023,0.0,Mariposa County
06045,none,2020,0.0,Mendocino County
06045,Unidentified disaster,2021,6043340.5,Mendocino County
06045,Unidentified disaster,2022,3467438.0,Mendocino County
06045,none,2023,0.0,Mendocino County
06047,none,2020,0.0,Merced County
06047,none,2021,0.0,Merced County
06047,none,2022,0.0,Merced County
06047,none,2023,0.0,Merced County
06049,none,2020,0.0,Modoc County
06049,none,2021,0.0,Modoc County
06049,none,2022,0.0,Modoc County
06049,none,2023,0.0,Modoc County
06051,none,2020,0.0,Mono County
06051,none,2021,0.0,Mono County
06051,none,2022,0.0,Mono County
06051,none,2023,0.0,Mono County
06053,none,2020,0.0,Monterey County
06053,none,2021,0.0,Monterey County
06053,Unidentified disaster,2022,315000.0,Monterey County
06053,none,2023,0.0,Monterey County
06055,none,2020,0.0,Napa County
06055,none,2021,0.0,Napa County
06055,Unidentified disaster,2022,9910162.5,Napa County
06055,none,2023,0.0,Napa County
06057,none,2020,0.0,Nevada County
06057,Unidentified disaster,2021,1486380.3,Nevada County
06057,none,2022,0.0,Nevada County
06057,none,2023,0.0,Nevada County
06059,none,2020,0.0,Orange County
06059,Unidentified disaster,2021,606891.15,Orange County
06059,Unidentified disaster,2022,2213471.0,Orange County
06059,Unidentified disaster,2023,60000000.0,Orange County
06061,none,2020,0.0,Placer County
06061,none,2021,0.0,Placer County
06061,Unidentified disaster,2022,1035680.0,Placer County
06061,none,2023,0.0,Placer County
06063,none,2020,0.0,Plumas County
06063,none,2021,0.0,Plumas County
06063,Unidentified disaster,2022,499950.0,Plumas County
06063,none,2023,0.0,Plumas County
06065,Unidentified disaster,2020,364700.04000000004,Riverside County
06065,Unidentified disaster,2021,813800.0,Riverside County
06065,Unidentified disaster,2022,2314689.86,Riverside County
06065,Unidentified disaster,2023,51221466.04,Riverside County
06067,Unidentified disaster,2020,100823392.59,Sacramento County
06067,Unidentified disaster,2021,6645251.98,Sacramento County
06067,Unidentified disaster,2022,12915189.75,Sacramento County
06067,Unidentified disaster,2023,290186720.0,Sacramento County
06069,none,2020,0.0,San Benito County
06069,none,2021,0.0,San Benito County
06069,none,2022,0.0,San Benito County
06069,none,2023,0.0,San Benito County
06071,Unidentified disaster,2020,13652905.92,San Bernardino County
06071,none,2021,0.0,San Bernardino County
06071,Unidentified disaster,2022,90328111.0,San Bernardino County
06071,Unidentified disaster,2023,125611303.0,San Bernardino County
06073,Unidentified disaster,2020,68883947.0,San Diego County
06073,Unidentified disaster,2021,25209300.0,San Diego County
06073,none,2022,0.0,San Diego County
06073,Unidentified disaster,2023,78687794.34,San Diego County
06075,none,2020,0.0,San Francisco County
06075,Unidentified disaster,2021,239900.0,San Francisco County
06075,Unidentified disaster,2022,106391624.33,San Francisco County
06075,Unidentified disaster,2023,121869660.28,San Francisco County
06077,none,2020,0.0,San Joaquin County
06077,none,2021,0.0,San Joaquin County
06077,none,2022,0.0,San Joaquin County
06077,none,2023,0.0,San Joaquin County
06079,none,2020,0.0,San Luis Obispo County
06079,none,2021,0.0,San Luis Obispo County
06079,none,2022,0.0,San Luis Obispo County
06079,Unidentified disaster,2023,1462759.0,San Luis Obispo County
06081,Unidentified disaster,2020,13606834.0,San Mateo County
06081,Unidentified disaster,2021,82539137.0,San Mateo County
06081,Unidentified disaster,2022,119946517.67,San Mateo County
06081,none,2023,0.0,San Mateo County
06083,none,2020,0.0,Santa Barbara County
06083,none,2021,0.0,Santa Barbara County
06083,none,2022,0.0,Santa Barbara County
06083,none,2023,0.0,Santa Barbara County
06085,none,2020,0.0,Santa Clara County
06085,none,2021,0.0,Santa Clara County
06085,none,2022,0.0,Santa Clara County
06085,Unidentified disaster,2023,384191170.0,Santa Clara County
06087,none,2020,0.0,Santa Cruz County
06087,Unidentified disaster,2021,420000.0,Santa Cruz County
06087,Unidentified disaster,2022,17245132.6,Santa Cruz County
06087,none,2023,0.0,Santa Cruz County
06089,none,2020,0.0,Shasta County
06089,none,2021,0.0,Shasta County
06089,none,2022,0.0,Shasta County
06089,none,2023,0.0,Shasta County
06091,none,2020,0.0,Sierra County
06091,none,2021,0.0,Sierra County
06091,none,2022,0.0,Sierra County
06091,none,2023,0.0,Sierra County
06093,none,2020,0.0,Siskiyou County
06093,none,2021,0.0,Siskiyou County
06093,Unidentified disaster,2022,1261923.22,Siskiyou County
06093,none,2023,0.0,Siskiyou County
06095,none,2020,0.0,Solano County
06095,none,2021,0.0,Solano County
06095,none,2022,0.0,Solano County
06095,none,2023,0.0,Solano County
06097,Unidentified disaster,2020,12030908.42,Sonoma County
06097,Unidentified disaster,2021,5239683.6,Sonoma County
06097,none,2022,0.0,Sonoma County
06097,Unidentified disaster,2023,983836.0,Sonoma County
06099,none,2020,0.0,Stanislaus County
06099,none,2021,0.0,Stanislaus County
06099,Unidentified disaster,2022,91018239.0,Stanislaus County
06099,Unidentified disaster,2023,625142.0,Stanislaus County
06101,none,2020,0.0,Sutter County
06101,none,2021,0.0,Sutter County
06101,none,2022,0.0,Sutter County
06101,none,2023,0.0,Sutter County
06103,Unidentified disaster,2020,12668654.95,Tehama County
06103,none,2021,0.0,Tehama County
06103,Unidentified disaster,2022,979625.0,Tehama County
06103,none,2023,0.0,Tehama County
06105,none,2020,0.0,Trinity County
06105,none,2021,0.0,Trinity County
06105,none,2022,0.0,Trinity County
06105,none,2023,0.0,Trinity County
06107,none,2020,0.0,Tulare County
06107,Unidentified disaster,2021,23141460.0,Tulare County
06107,none,2022,0.0,Tulare County
06107,none,2023,0.0,Tulare County
06109,none,2020,0.0,Tuolumne County
06109,none,2021,0.0,Tuolumne County
06109,none,2022,0.0,Tuolumne County
06109,none,2023,0.0,Tuolumne County
06111,Unidentified disaster,2020,3635000.0,Ventura County
06111,none,2021,0.0,Ventura County
06111,none,2022,0.0,Ventura County
06111,Unidentified disaster,2023,51840678.0,Ventura County
06113,Unidentified disaster,2020,173000.0,Yolo County
06113,none,2021,0.0,Yolo County
06113,none,2022,0.0,Yolo County
06113,none,2023,0.0,Yolo County
06115,none,2020,0.0,Yuba County
06115,none,2021,0.0,Yuba County
06115,Unidentified disaster,2022,289452217.0,Yuba County
06115,none,2023,0.0,Yuba County
08001,Unidentified disaster,2020,55300.0,Adams County
08001,none,2021,0.0,Adams County
08001,none,2022,0.0,Adams County
08001,none,2023,0.0,Adams County
08003,none,2020,0.0,Alamosa County
08003,none,2021,0.0,Alamosa County
08003,none,2022,0.0,Alamosa County
08003,Unidentified disaster,2023,630000.0,Alamosa County
08005,Unidentified disaster,2020,18386000.0,Arapahoe County
08005,Unidentified disaster,2021,22739485.0,Arapahoe County
08005,none,2022,0.0,Arapahoe County
08005,none,2023,0.0,Arapahoe County
08007,none,2020,0.0,Archuleta County
08007,none,2021,0.0,Archuleta County
08007,none,2022,0.0,Archuleta County
08007,none,2023,0.0,Archuleta County
08009,none,2020,0.0,Baca County
08009,none,2021,0.0,Baca County
08009,none,2022,0.0,Baca County
08009,none,2023,0.0,Baca County
08011,none,2020,0.0,Bent County
08011,none,2021,0.0,Bent County
08011,none,2022,0.0,Bent County
08011,none,2023,0.0,Bent County
08013,Unidentified disaster,2020,30371646.0,Boulder County
08013,none,2021,0.0,Boulder County
08013,none,2022,0.0,Boulder County
08013,Unidentified disaster,2023,163772.0,Boulder County
08014,none,2020,0.0,Broomfield County
08014,none,2021,0.0,Broomfield County
08014,none,2022,0.0,Broomfield County
08014,none,2023,0.0,Broomfield County
08015,none,2020,0.0,Chaffee County
08015,none,2021,0.0,Chaffee County
08015,none,2022,0.0,Chaffee County
08015,none,2023,0.0,Chaffee County
08017,none,2020,0.0,Cheyenne County
08017,none,2021,0.0,Cheyenne County
08017,none,2022,0.0,Cheyenne County
08017,none,2023,0.0,Cheyenne County
08019,none,2020,0.0,Clear Creek County
08019,none,2021,0.0,Clear Creek County
08019,none,2022,0.0,Clear Creek County
08019,none,2023,0.0,Clear Creek County
08021,none,2020,0.0,Conejos County
08021,none,2021,0.0,Conejos County
08021,none,2022,0.0,Conejos County
08021,none,2023,0.0,Conejos County
08023,none,2020,0.0,Costilla County
08023,none,2021,0.0,Costilla County
08023,none,2022,0.0,Costilla County
08023,none,2023,0.0,Costilla County
08025,none,2020,0.0,Crowley County
08025,none,2021,0.0,Crowley County
08025,none,2022,0.0,Crowley County
08025,none,2023,0.0,Crowley County
08027,none,2020,0.0,Custer County
08027,none,2021,0.0,Custer County
08027,none,2022,0.0,Custer County
08027,none,2023,0.0,Custer County
08029,none,2020,0.0,Delta County
08029,none,2021,0.0,Delta County
08029,none,2022,0.0,Delta County
08029,none,2023,0.0,Delta County
08031,Unidentified disaster,2020,7483695.32,Denver County
08031,Unidentified disaster,2021,9000000.0,Denver County
08031,Unidentified disaster,2022,6836466.0,Denver County
08031,Unidentified disaster,2023,1397051.86,Denver County
08033,none,2020,0.0,Dolores County
08033,none,2021,0.0,Dolores County
08033,none,2022,0.0,Dolores County
08033,none,2023,0.0,Dolores County
08035,none,2020,0.0,Douglas County
08035,none,2021,0.0,Douglas County
08035,none,2022,0.0,Douglas County
08035,none,2023,0.0,Douglas County
08037,Unidentified disaster,2020,3499800.0,Eagle County
08037,Unidentified disaster,2021,1239995.0,Eagle County
08037,Unidentified disaster,2022,1969796.0,Eagle County
08037,Unidentified disaster,2023,4368256.0,Eagle County
08039,none,2020,0.0,Elbert County
08039,none,2021,0.0,Elbert County
08039,none,2022,0.0,Elbert County
08039,none,2023,0.0,Elbert County
08041,Unidentified disaster,2020,18818451.0,El Paso County
08041,Unidentified disaster,2021,14462125.0,El Paso County
08041,Unidentified disaster,2022,2100000.0,El Paso County
08041,none,2023,0.0,El Paso County
08043,none,2020,0.0,Fremont County
08043,none,2021,0.0,Fremont County
08043,none,2022,0.0,Fremont County
08043,none,2023,0.0,Fremont County
08045,Unidentified disaster,2020,51581134.2,Garfield County
08045,none,2021,0.0,Garfield County
08045,none,2022,0.0,Garfield County
08045,none,2023,0.0,Garfield County
08047,none,2020,0.0,Gilpin County
08047,none,2021,0.0,Gilpin County
08047,none,2022,0.0,Gilpin County
08047,none,2023,0.0,Gilpin County
08049,none,2020,0.0,Grand County
08049,none,2021,0.0,Grand County
08049,none,2022,0.0,Grand County
08049,none,2023,0.0,Grand County
08051,none,2020,0.0,Gunnison County
08051,none,2021,0.0,Gunnison County
08051,none,2022,0.0,Gunnison County
08051,none,2023,0.0,Gunnison County
08053,none,2020,0.0,Hinsdale County
08053,none,2021,0.0,Hinsdale County
08053,none,2022,0.0,Hinsdale County
08053,Unidentified disaster,2023,487250.0,Hinsdale County
08055,Unidentified disaster,2020,1201755.0,Huerfano County
08055,none,2021,0.0,Huerfano County
08055,none,2022,0.0,Huerfano County
08055,none,2023,0.0,Huerfano County
08057,none,2020,0.0,Jackson County
