,date,EUR_USD_exrate,France_cpi,Germany_cpi,Belgium_cpi,Italy_cpi,Poland_cpi,Spain_cpi,The Netherlands_cpi,Ireland_cpi,Austria_cpi,France_cpi_ma,Germany_cpi_ma,Belgium_cpi_ma,Italy_cpi_ma,Poland_cpi_ma,Spain_cpi_ma,The Netherlands_cpi_ma,Ireland_cpi_ma,Austria_cpi_ma
0,1999-01-01,0.8627422489420056,-0.281365903568229,-0.1190476190476109,0.342700479780666,0.0919117647058969,1.5,0.3674196970824649,0.0553939897521212,-0.6896551724137746,-0.0820572741375401,,,,,,,,,
1,1999-02-01,0.8926348230938724,0.3078106964216811,0.119189511322996,0.218579234972671,0.1836547291092579,0.6,0.0591477794112422,0.4982698961937629,0.5208333333333145,0.1916238720831549,,,,,,,,,
2,1999-03-01,0.9186220668996504,0.332438307121857,0.0,0.0817884405670719,0.183318056828611,1.0,0.4409467926174679,0.8676490841481851,0.345423143350624,0.0,,,,,,,,,
3,1999-04-01,0.9345357693565721,0.280361921753548,0.476190476190505,0.381367474802495,0.27447392497711,0.8,0.3698204048693859,0.2184598580011139,0.5163511187607386,0.0,,,,,,,,,
4,1999-05-01,0.9407293474630881,0.0127080950565496,0.0,0.176390773405698,0.182481751824846,0.7,-0.0031704637965716,0.0272479564032668,0.3424657534246769,0.191256351721913,,,,,,,,,
5,1999-06-01,0.9636527696256647,-0.0127064803049541,0.118483412322252,-0.189624813761331,0.0,0.2,0.0213954218742475,-0.3813674748025089,0.3412969283276264,-0.1908912600621619,,,,,,,,,
6,1999-07-01,0.9642758747359721,-0.26686999618757,0.473372781065102,0.149273985615408,0.273224043715814,-0.3,0.433352968005996,-0.10937927262784,-0.3401360544217501,0.0,,,,,,,,,
7,1999-08-01,0.9429473963936549,0.165647298674818,-0.117785630153143,-0.121951219512195,0.0908265213442469,0.6,0.425961356413556,0.547495209416903,0.6825938566552717,0.0819665683511629,,,,,,,,,
8,1999-09-01,0.9526099243809171,0.165373362167659,-0.235849056603773,0.2170668837335589,0.181488203266801,1.4,0.1924410434774139,0.462836918050649,0.1694915254237478,0.0,,,,,,,,,
9,1999-10-01,0.9340992947550324,0.0635001270002611,-0.118203309692664,0.1353729524840969,0.362318840579707,1.1,-0.0376297699146174,0.0813008130081362,0.1692047377326566,0.409501289877962,,,,,,,,,
10,1999-11-01,0.9682510481317598,0.0380758979565752,0.236686390532559,0.216303906989299,0.180505415162453,0.9,0.160772540464954,0.1218521527213659,0.1689189189189003,0.0815654267176909,,,,,,,,,
11,1999-12-01,0.9890941617642,0.444049733570181,0.354191263282164,0.310265749359252,0.0900900900900893,0.9,0.451007423835558,-0.338066260987161,1.1804384485666115,0.679163029841063,0.10408525497186476,0.0989356849348656,0.1597944873697242,0.17452444513373608,0.7833333333333333,0.24012209952842478,0.17097440577316617,0.283935544804887,0.1135106670327704
12,2000-01-01,0.9870596480145296,0.0,0.235294117647073,0.1882732651963289,0.180018001800178,1.8,0.328942072456368,-0.203527815468122,-0.1666666666666668,-0.296815666909976,0.1275324136025505,0.1284641629927559,0.14692555282102948,0.18186663155825952,0.8083333333333332,0.23691563080958333,0.14939758867147923,0.32751792028381266,0.09561413430173406
